ts_code,trade_date,MACD,KDJ,total_current_assets,total_none_current_assets,total_assets,total_current_liabilities,total_none_current_liabilities,total_liabilities,basic_eps,diluted_eps,total_revenue,total_cogs,operate_profit,none_operate_income,none_operate_exp,total_profit,net_income,cash_sale_goods_service,cash_in_subtotal_operate,cash_paid_goods_service,cash_paid_employees,cash_out_subtotal_operate,cash_in_subtotal_invest,cash_out_subtotal_invest,cash_net_invest,cash_in_subtotal_finance,cash_out_subtotal_finance,cash_net_finance,target
000002.SZ,20181207,-2.0432744315972413,1.2255798559232292,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.0490989063365138
000002.SZ,20181214,-2.0432744315972413,1.3883596138775087,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.040422302663529114
000002.SZ,20181221,-2.0432744315972413,0.45617760446783767,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.011531947201187203
000002.SZ,20181228,-2.0432744315972413,-0.6068024308340384,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.038199472132343724
000002.SZ,20190104,-2.0432744315972413,-1.1055346573457818,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.004558432228946835
000002.SZ,20190111,-2.0432744315972413,-0.3656310873083425,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.005518176277248654
000002.SZ,20190118,-2.0432744315972413,0.669695583890172,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.008098752250159762
000002.SZ,20190125,-2.0432744315972413,1.0817185995901915,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.04073638772524095
000002.SZ,20190201,1.3649126593737781,1.6339043600669347,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.06892368970645145
000002.SZ,20190215,1.9186565685349353,1.340596752757986,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.03848078040033108
000002.SZ,20190222,1.9186565685349353,1.194774023900562,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.006987187129329289
000002.SZ,20190301,1.9186565685349353,1.2231335333816846,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.015343933616466753
000002.SZ,20190308,1.9186565685349353,0.8756007014562799,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.0005525649770515041
000002.SZ,20190315,1.9186565685349353,0.5936627614567083,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.016200233995593394
000002.SZ,20190322,1.9186565685349353,0.39586786669685115,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.042315225347882235
000002.SZ,20190329,1.9186565685349353,1.6283552435186384,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.0001718754456381949
000002.SZ,20190404,1.9186565685349353,2.060588806295965,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.016971396980875467
000002.SZ,20190412,1.9186565685349353,1.2937784297537858,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.020555778013093697
000002.SZ,20190419,1.9186565685349353,0.5468619351441082,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.02013888250874178
000002.SZ,20190426,1.9186565685349353,-0.33503572173986906,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.013077579158468872
000002.SZ,20190430,1.9186565685349353,-0.534249077974535,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.017267866750279616
000002.SZ,20190510,1.9186565685349353,-1.107986842743146,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.002002946348372534
000002.SZ,20190517,1.9186565685349353,-1.2321524251988998,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.004736836880393738
000002.SZ,20190524,1.9186565685349353,-1.4637462239754588,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.014474283337686402
000002.SZ,20190531,1.9186565685349353,-1.4752408663263958,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.033630347579446135
000002.SZ,20190606,1.9186565685349353,-1.0981348502683768,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.0045672356520526265
000002.SZ,20190614,1.9186565685349353,-0.39402319601894803,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.03539454262902282
000002.SZ,20190621,1.9186565685349353,0.2971349362646547,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.015461603586156648
000002.SZ,20190628,1.9186565685349353,0.6861376463166502,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.04127158761407506
000002.SZ,20190705,1.9186565685349353,1.3582592231719095,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.02849117147707964
000002.SZ,20190712,1.9186565685349353,1.7334671605719725,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.03595042631317404
000002.SZ,20190719,1.9186565685349353,2.221172133273955,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.03772201226233753
000002.SZ,20190726,1.9186565685349353,1.457685852778451,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.03628678207195495
000002.SZ,20190802,1.9186565685349353,0.03759104780850446,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.0046948847994385985
000002.SZ,20190809,1.9186565685349353,-1.345695797550486,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.019438639000668115
000002.SZ,20190816,1.9186565685349353,-1.7265531530908698,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.0038248253901770855
000002.SZ,20190823,1.9186565685349353,-0.9052875419064621,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.037426701448007686
000002.SZ,20190830,1.3937675181975884,-0.7540780647640982,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.0030480672387592916
000002.SZ,20190906,1.139730414417169,-0.3961923781495422,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,0.02709781072144791
000002.SZ,20190912,1.9186565685349353,-0.030525140659931425,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.026077187185460024
000002.SZ,20190920,1.9186565685349353,0.2504655005792654,1.769862290954687,1.9433052494383558,2.1132397740364226,1.638994536778747,1.5677693303959435,1.9900987531130643,2.0034761339798233,2.0034761339798233,1.6146498931266198,1.6239869059511083,1.967402983724206,1.4013304639637647,2.0761904023317013,2.004021376598147,1.725539456649081,1.81602097563741,1.7249788404737358,1.3232691725138899,1.667584020161649,1.5561956217416129,1.547660209813636,1.2814417932927233,-1.263543430362407,1.2491894959807435,1.53360621425805,1.5876189706586334,-0.00875074626865669
